Jahr,Monat-Nr.,Monat,Wochen-Nr.,Stunde-Nr.,Stunde,Tot,Schwerverletzt,Leichtverletzt
1992,4,April,17,6,06.00 - 06.59,0,1,12
1992,4,April,17,7,07.00 - 07.59,0,5,10
1992,4,April,17,8,08.00 - 08.59,0,1,17
1992,4,April,17,9,09.00 - 09.59,0,5,9
1992,4,April,17,10,10.00 - 10.59,1,6,16
1992,4,April,17,11,11.00 - 11.59,0,5,27
1992,4,April,17,12,12.00 - 12.59,0,5,14
1992,4,April,17,13,13.00 - 13.59,0,11,15
1992,4,April,17,14,14.00 - 14.59,0,9,26
1992,4,April,17,15,15.00 - 15.59,3,19,30
1992,4,April,17,16,16.00 - 16.59,0,19,27
1992,4,April,17,17,17.00 - 17.59,3,12,46
1992,4,April,17,18,18.00 - 18.59,0,9,27
1992,4,April,17,19,19.00 - 19.59,1,7,19
1992,4,April,17,20,20.00 - 20.59,2,4,13
1992,4,April,17,21,21.00 - 21.59,0,6,10
1992,4,April,17,22,22.00 - 22.59,0,5,21
1992,4,April,17,23,23.00 - 23.59,0,5,12
1992,4,April,18,0,00.00 - 00.59,0,3,5
1992,4,April,18,1,01.00 - 01.59,0,0,3
1992,4,April,18,2,02.00 - 02.59,0,0,0
1992,4,April,18,3,03.00 - 03.59,0,2,0
1992,4,April,18,4,04.00 - 04.59,0,0,1
1992,4,April,18,5,05.00 - 05.59,0,1,0
1992,4,April,18,6,06.00 - 06.59,0,2,7
1992,4,April,18,7,07.00 - 07.59,0,1,13
1992,4,April,18,8,08.00 - 08.59,0,5,8
1992,4,April,18,9,09.00 - 09.59,1,3,7
1992,4,April,18,10,10.00 - 10.59,2,3,7
1992,4,April,18,11,11.00 - 11.59,1,6,8
1992,4,April,18,12,12.00 - 12.59,0,3,20
1992,4,April,18,13,13.00 - 13.59,0,1,13
1992,4,April,18,14,14.00 - 14.59,0,7,10
1992,4,April,18,15,15.00 - 15.59,1,6,17
1992,4,April,18,16,16.00 - 16.59,0,8,16
1992,4,April,18,17,17.00 - 17.59,3,4,16
1992,4,April,18,18,18.00 - 18.59,1,4,12
1992,4,April,18,19,19.00 - 19.59,0,1,7
1992,4,April,18,20,20.00 - 20.59,0,1,9
1992,4,April,18,21,21.00 - 21.59,1,0,2
1992,4,April,18,22,22.00 - 22.59,0,6,7
1992,4,April,18,23,23.00 - 23.59,0,5,3
1992,5,Mai,18,0,00.00 - 00.59,0,8,3
1992,5,Mai,18,1,01.00 - 01.59,0,4,13
1992,5,Mai,18,2,02.00 - 02.59,0,2,14
1992,5,Mai,18,3,03.00 - 03.59,0,1,1
1992,5,Mai,18,4,04.00 - 04.59,0,0,1
1992,5,Mai,18,5,05.00 - 05.59,0,1,4
1992,5,Mai,18,6,06.00 - 06.59,0,3,4
1992,5,Mai,18,7,07.00 - 07.59,0,2,8
1992,5,Mai,18,8,08.00 - 08.59,0,1,1
1992,5,Mai,18,9,09.00 - 09.59,0,2,1
1992,5,Mai,18,10,10.00 - 10.59,0,2,8
1992,5,Mai,18,11,11.00 - 11.59,0,1,8
1992,5,Mai,18,12,12.00 - 12.59,0,5,9
1992,5,Mai,18,13,13.00 - 13.59,0,5,8
1992,5,Mai,18,14,14.00 - 14.59,0,7,11
1992,5,Mai,18,15,15.00 - 15.59,0,2,8
1992,5,Mai,18,16,16.00 - 16.59,0,5,4
1992,5,Mai,18,17,17.00 - 17.59,0,4,15
1992,5,Mai,18,18,18.00 - 18.59,0,2,18
1992,5,Mai,18,19,19.00 - 19.59,0,3,6
1992,5,Mai,18,20,20.00 - 20.59,0,0,9
1992,5,Mai,18,21,21.00 - 21.59,1,5,8
1992,5,Mai,18,22,22.00 - 22.59,0,1,8
1992,5,Mai,18,23,23.00 - 23.59,1,6,5
1992,5,Mai,19,0,00.00 - 00.59,0,2,4
1992,5,Mai,19,1,01.00 - 01.59,0,2,14
1992,5,Mai,19,2,02.00 - 02.59,0,2,7
1992,5,Mai,19,3,03.00 - 03.59,1,5,3
1992,5,Mai,19,4,04.00 - 04.59,0,1,3
1992,5,Mai,19,5,05.00 - 05.59,0,2,0
1992,5,Mai,19,6,06.00 - 06.59,0,2,11
1992,5,Mai,19,7,07.00 - 07.59,0,5,16
1992,5,Mai,19,8,08.00 - 08.59,0,8,13
1992,5,Mai,19,9,09.00 - 09.59,0,5,12
1992,5,Mai,19,10,10.00 - 10.59,0,7,14
1992,5,Mai,19,11,11.00 - 11.59,1,15,19
1992,5,Mai,19,12,12.00 - 12.59,1,14,17
1992,5,Mai,19,13,13.00 - 13.59,3,7,27
1992,5,Mai,19,14,14.00 - 14.59,0,14,12
1992,5,Mai,19,15,15.00 - 15.59,0,12,22
1992,5,Mai,19,16,16.00 - 16.59,0,22,27
1992,5,Mai,19,17,17.00 - 17.59,0,20,45
1992,5,Mai,19,18,18.00 - 18.59,1,18,21
1992,5,Mai,19,19,19.00 - 19.59,2,9,20
1992,5,Mai,19,20,20.00 - 20.59,1,1,20
1992,5,Mai,19,21,21.00 - 21.59,0,2,11
1992,5,Mai,19,22,22.00 - 22.59,1,10,10
1992,5,Mai,19,23,23.00 - 23.59,2,6,11
1992,5,Mai,20,0,00.00 - 00.59,0,7,8
1992,5,Mai,20,1,01.00 - 01.59,0,1,7
1992,5,Mai,20,2,02.00 - 02.59,0,8,8
1992,5,Mai,20,3,03.00 - 03.59,0,1,2
1992,5,Mai,20,4,04.00 - 04.59,0,4,3
1992,5,Mai,20,5,05.00 - 05.59,0,2,4
1992,5,Mai,20,6,06.00 - 06.59,0,3,14
1992,5,Mai,20,7,07.00 - 07.59,0,11,31
1992,5,Mai,20,8,08.00 - 08.59,1,4,27
1992,5,Mai,20,9,09.00 - 09.59,3,5,18
1992,5,Mai,20,10,10.00 - 10.59,2,11,17
1992,5,Mai,20,11,11.00 - 11.59,0,11,29
1992,5,Mai,20,12,12.00 - 12.59,0,8,29
1992,5,Mai,20,13,13.00 - 13.59,1,7,31
1992,5,Mai,20,14,14.00 - 14.59,2,9,30
1992,5,Mai,20,15,15.00 - 15.59,2,16,35
1992,5,Mai,20,16,16.00 - 16.59,2,25,40
1992,5,Mai,20,17,17.00 - 17.59,0,15,54
1992,5,Mai,20,18,18.00 - 18.59,0,16,44
1992,5,Mai,20,19,19.00 - 19.59,1,14,34
1992,5,Mai,20,20,20.00 - 20.59,1,9,17
1992,5,Mai,20,21,21.00 - 21.59,1,2,19
1992,5,Mai,20,22,22.00 - 22.59,1,8,12
1992,5,Mai,20,23,23.00 - 23.59,1,15,14
1992,5,Mai,21,0,00.00 - 00.59,0,5,10
1992,5,Mai,21,1,01.00 - 01.59,0,1,11
1992,5,Mai,21,2,02.00 - 02.59,0,3,2
1992,5,Mai,21,3,03.00 - 03.59,0,1,3
1992,5,Mai,21,4,04.00 - 04.59,0,4,7
1992,5,Mai,21,5,05.00 - 05.59,0,3,3
1992,5,Mai,21,6,06.00 - 06.59,0,3,8
1992,5,Mai,21,7,07.00 - 07.59,1,3,21
1992,5,Mai,21,8,08.00 - 08.59,1,7,25
1992,5,Mai,21,9,09.00 - 09.59,1,9,18
1992,5,Mai,21,10,10.00 - 10.59,1,7,13
1992,5,Mai,21,11,11.00 - 11.59,1,3,23
1992,5,Mai,21,12,12.00 - 12.59,1,13,38
1992,5,Mai,21,13,13.00 - 13.59,2,12,43
1992,5,Mai,21,14,14.00 - 14.59,0,15,30
1992,5,Mai,21,15,15.00 - 15.59,1,13,40
1992,5,Mai,21,16,16.00 - 16.59,2,23,41
1992,5,Mai,21,17,17.00 - 17.59,0,12,60
1992,5,Mai,21,18,18.00 - 18.59,0,11,28
1992,5,Mai,21,19,19.00 - 19.59,0,5,23
1992,5,Mai,21,20,20.00 - 20.59,1,10,19
1992,5,Mai,21,21,21.00 - 21.59,0,7,12
1992,5,Mai,21,22,22.00 - 22.59,1,1,13
1992,5,Mai,21,23,23.00 - 23.59,1,7,14
1992,5,Mai,22,0,00.00 - 00.59,0,1,6
1992,5,Mai,22,1,01.00 - 01.59,1,7,4
1992,5,Mai,22,2,02.00 - 02.59,0,1,3
1992,5,Mai,22,3,03.00 - 03.59,0,1,11
1992,5,Mai,22,4,04.00 - 04.59,0,0,5
1992,5,Mai,22,5,05.00 - 05.59,0,3,8
1992,5,Mai,22,6,06.00 - 06.59,0,5,13
1992,5,Mai,22,7,07.00 - 07.59,1,8,21
1992,5,Mai,22,8,08.00 - 08.59,0,4,2
1992,5,Mai,22,9,09.00 - 09.59,1,1,10
1992,5,Mai,22,10,10.00 - 10.59,0,3,10
1992,5,Mai,22,11,11.00 - 11.59,1,7,38
1992,5,Mai,22,12,12.00 - 12.59,0,13,33
1992,5,Mai,22,13,13.00 - 13.59,2,9,27
1992,5,Mai,22,14,14.00 - 14.59,2,9,30
1992,5,Mai,22,15,15.00 - 15.59,0,13,33
1992,5,Mai,22,16,16.00 - 16.59,5,20,43
1992,5,Mai,22,17,17.00 - 17.59,0,13,33
1992,5,Mai,22,18,18.00 - 18.59,1,16,18
1992,5,Mai,22,19,19.00 - 19.59,0,9,23
1992,5,Mai,22,20,20.00 - 20.59,0,5,13
1992,5,Mai,22,21,21.00 - 21.59,2,6,17
1992,5,Mai,22,22,22.00 - 22.59,0,7,19
1992,5,Mai,22,23,23.00 - 23.59,1,7,15
1992,6,Juni,23,0,00.00 - 00.59,0,7,5
1992,6,Juni,23,1,01.00 - 01.59,3,6,7
1992,6,Juni,23,2,02.00 - 02.59,0,2,2
1992,6,Juni,23,3,03.00 - 03.59,0,2,6
1992,6,Juni,23,4,04.00 - 04.59,1,3,7
1992,6,Juni,23,5,05.00 - 05.59,0,1,5
1992,6,Juni,23,6,06.00 - 06.59,0,4,6
1992,6,Juni,23,7,07.00 - 07.59,1,10,22
1992,6,Juni,23,8,08.00 - 08.59,0,2,18
1992,6,Juni,23,9,09.00 - 09.59,1,8,12
1992,6,Juni,23,10,10.00 - 10.59,1,3,25
1992,6,Juni,23,11,11.00 - 11.59,3,17,25
1992,6,Juni,23,12,12.00 - 12.59,1,9,14
1992,6,Juni,23,13,13.00 - 13.59,0,12,29
1992,6,Juni,23,14,14.00 - 14.59,0,3,24
1992,6,Juni,23,15,15.00 - 15.59,0,12,39
1992,6,Juni,23,16,16.00 - 16.59,0,18,43
1992,6,Juni,23,17,17.00 - 17.59,0,11,61
1992,6,Juni,23,18,18.00 - 18.59,0,4,32
1992,6,Juni,23,19,19.00 - 19.59,0,7,20
1992,6,Juni,23,20,20.00 - 20.59,1,10,11
1992,6,Juni,23,21,21.00 - 21.59,0,7,18
1992,6,Juni,23,22,22.00 - 22.59,1,3,6
1992,6,Juni,23,23,23.00 - 23.59,0,2,16
1992,6,Juni,24,0,00.00 - 00.59,1,1,6
1992,6,Juni,24,1,01.00 - 01.59,0,3,13
1992,6,Juni,24,2,02.00 - 02.59,2,0,7
1992,6,Juni,24,3,03.00 - 03.59,2,4,8
1992,6,Juni,24,4,04.00 - 04.59,3,2,2
1992,6,Juni,24,5,05.00 - 05.59,1,2,2
1992,6,Juni,24,6,06.00 - 06.59,0,2,11
1992,6,Juni,24,7,07.00 - 07.59,1,5,17
1992,6,Juni,24,8,08.00 - 08.59,1,5,16
1992,6,Juni,24,9,09.00 - 09.59,0,4,12
1992,6,Juni,24,10,10.00 - 10.59,0,6,12
1992,6,Juni,24,11,11.00 - 11.59,0,8,21
1992,6,Juni,24,12,12.00 - 12.59,1,6,24
1992,6,Juni,24,13,13.00 - 13.59,0,10,28
1992,6,Juni,24,14,14.00 - 14.59,1,15,16
1992,6,Juni,24,15,15.00 - 15.59,0,6,30
1992,6,Juni,24,16,16.00 - 16.59,3,13,37
1992,6,Juni,24,17,17.00 - 17.59,0,16,57
1992,6,Juni,24,18,18.00 - 18.59,3,11,35
1992,6,Juni,24,19,19.00 - 19.59,0,8,35
1992,6,Juni,24,20,20.00 - 20.59,2,6,15
1992,6,Juni,24,21,21.00 - 21.59,0,2,7
1992,6,Juni,24,22,22.00 - 22.59,1,6,7
1992,6,Juni,24,23,23.00 - 23.59,0,5,11
1992,6,Juni,25,0,00.00 - 00.59,0,6,25
1992,6,Juni,25,1,01.00 - 01.59,0,3,7
1992,6,Juni,25,2,02.00 - 02.59,0,2,8
1992,6,Juni,25,3,03.00 - 03.59,0,0,2
1992,6,Juni,25,4,04.00 - 04.59,0,3,7
1992,6,Juni,25,5,05.00 - 05.59,0,0,4
1992,6,Juni,25,6,06.00 - 06.59,0,3,6
1992,6,Juni,25,7,07.00 - 07.59,0,3,16
1992,6,Juni,25,8,08.00 - 08.59,0,4,14
1992,6,Juni,25,9,09.00 - 09.59,0,5,18
1992,6,Juni,25,10,10.00 - 10.59,0,5,19
1992,6,Juni,25,11,11.00 - 11.59,3,12,18
1992,6,Juni,25,12,12.00 - 12.59,1,9,31
1992,6,Juni,25,13,13.00 - 13.59,4,15,28
1992,6,Juni,25,14,14.00 - 14.59,1,11,40
1992,6,Juni,25,15,15.00 - 15.59,1,18,34
1992,6,Juni,25,16,16.00 - 16.59,0,19,48
1992,6,Juni,25,17,17.00 - 17.59,3,14,49
1992,6,Juni,25,18,18.00 - 18.59,1,18,55
1992,6,Juni,25,19,19.00 - 19.59,1,6,26
1992,6,Juni,25,20,20.00 - 20.59,1,4,20
1992,6,Juni,25,21,21.00 - 21.59,0,3,18
1992,6,Juni,25,22,22.00 - 22.59,1,2,19
1992,6,Juni,25,23,23.00 - 23.59,0,9,14
1992,6,Juni,26,0,00.00 - 00.59,1,10,14
1992,6,Juni,26,1,01.00 - 01.59,1,4,12
1992,6,Juni,26,2,02.00 - 02.59,0,5,12
1992,6,Juni,26,3,03.00 - 03.59,1,4,8
1992,6,Juni,26,4,04.00 - 04.59,1,4,9
1992,6,Juni,26,5,05.00 - 05.59,1,2,3
1992,6,Juni,26,6,06.00 - 06.59,0,2,15
1992,6,Juni,26,7,07.00 - 07.59,0,8,25
1992,6,Juni,26,8,08.00 - 08.59,0,6,15
1992,6,Juni,26,9,09.00 - 09.59,0,3,18
1992,6,Juni,26,10,10.00 - 10.59,0,6,17
1992,6,Juni,26,11,11.00 - 11.59,0,3,25
1992,6,Juni,26,12,12.00 - 12.59,1,9,24
1992,6,Juni,26,13,13.00 - 13.59,2,10,29
1992,6,Juni,26,14,14.00 - 14.59,2,8,18
1992,6,Juni,26,15,15.00 - 15.59,2,17,37
1992,6,Juni,26,16,16.00 - 16.59,0,15,40
1992,6,Juni,26,17,17.00 - 17.59,1,25,51
1992,6,Juni,26,18,18.00 - 18.59,2,18,55
1992,6,Juni,26,19,19.00 - 19.59,2,9,35
1992,6,Juni,26,20,20.00 - 20.59,0,10,22
1992,6,Juni,26,21,21.00 - 21.59,0,4,10
1992,6,Juni,26,22,22.00 - 22.59,1,2,18
1992,6,Juni,26,23,23.00 - 23.59,0,7,8
1992,6,Juni,27,0,00.00 - 00.59,0,0,1
1992,6,Juni,27,1,01.00 - 01.59,1,0,1
1992,6,Juni,27,2,02.00 - 02.59,0,0,0
1992,6,Juni,27,3,03.00 - 03.59,0,0,4
1992,6,Juni,27,4,04.00 - 04.59,0,0,0
1992,6,Juni,27,5,05.00 - 05.59,1,0,2
1992,6,Juni,27,6,06.00 - 06.59,1,1,5
1992,6,Juni,27,7,07.00 - 07.59,1,4,8
1992,6,Juni,27,8,08.00 - 08.59,0,2,6
1992,6,Juni,27,9,09.00 - 09.59,0,0,5
1992,6,Juni,27,10,10.00 - 10.59,0,1,4
1992,6,Juni,27,11,11.00 - 11.59,0,1,6
1992,6,Juni,27,12,12.00 - 12.59,1,3,6
1992,6,Juni,27,13,13.00 - 13.59,1,4,6
1992,6,Juni,27,14,14.00 - 14.59,0,3,7
1992,6,Juni,27,15,15.00 - 15.59,0,3,5
1992,6,Juni,27,16,16.00 - 16.59,1,6,15
1992,6,Juni,27,17,17.00 - 17.59,0,9,25
1992,6,Juni,27,18,18.00 - 18.59,1,5,9
1992,6,Juni,27,19,19.00 - 19.59,0,5,7
1992,6,Juni,27,20,20.00 - 20.59,0,0,4
1992,6,Juni,27,21,21.00 - 21.59,0,0,3
1992,6,Juni,27,22,22.00 - 22.59,0,2,1
1992,6,Juni,27,23,23.00 - 23.59,0,7,8
1992,7,Juli,27,0,00.00 - 00.59,0,6,14
1992,7,Juli,27,1,01.00 - 01.59,1,2,4
1992,7,Juli,27,2,02.00 - 02.59,0,1,5
1992,7,Juli,27,3,03.00 - 03.59,0,4,5
1992,7,Juli,27,4,04.00 - 04.59,0,1,2
1992,7,Juli,27,5,05.00 - 05.59,0,7,1
1992,7,Juli,27,6,06.00 - 06.59,0,0,5
1992,7,Juli,27,7,07.00 - 07.59,1,8,9
1992,7,Juli,27,8,08.00 - 08.59,0,1,14
1992,7,Juli,27,9,09.00 - 09.59,1,7,14
1992,7,Juli,27,10,10.00 - 10.59,0,2,14
1992,7,Juli,27,11,11.00 - 11.59,0,4,19
1992,7,Juli,27,12,12.00 - 12.59,0,5,23
1992,7,Juli,27,13,13.00 - 13.59,0,10,17
1992,7,Juli,27,14,14.00 - 14.59,2,8,19
1992,7,Juli,27,15,15.00 - 15.59,2,4,29
1992,7,Juli,27,16,16.00 - 16.59,0,9,19
1992,7,Juli,27,17,17.00 - 17.59,1,13,44
1992,7,Juli,27,18,18.00 - 18.59,0,9,10
1992,7,Juli,27,19,19.00 - 19.59,0,4,26
1992,7,Juli,27,20,20.00 - 20.59,0,3,20
1992,7,Juli,27,21,21.00 - 21.59,0,2,7
1992,7,Juli,27,22,22.00 - 22.59,0,13,16
1992,7,Juli,27,23,23.00 - 23.59,0,7,11
1992,7,Juli,28,0,00.00 - 00.59,0,2,14
1992,7,Juli,28,1,01.00 - 01.59,1,1,5
1992,7,Juli,28,2,02.00 - 02.59,0,3,9
1992,7,Juli,28,3,03.00 - 03.59,0,0,11
1992,7,Juli,28,4,04.00 - 04.59,0,2,1
1992,7,Juli,28,5,05.00 - 05.59,0,1,4
1992,7,Juli,28,6,06.00 - 06.59,1,5,10
1992,7,Juli,28,7,07.00 - 07.59,1,5,19
1992,7,Juli,28,8,08.00 - 08.59,1,8,12
1992,7,Juli,28,9,09.00 - 09.59,1,5,9
1992,7,Juli,28,10,10.00 - 10.59,0,7,9
1992,7,Juli,28,11,11.00 - 11.59,0,8,31
1992,7,Juli,28,12,12.00 - 12.59,0,3,14
1992,7,Juli,28,13,13.00 - 13.59,0,9,16
1992,7,Juli,28,14,14.00 - 14.59,0,10,28
1992,7,Juli,28,15,15.00 - 15.59,2,8,33
1992,7,Juli,28,16,16.00 - 16.59,1,10,47
1992,7,Juli,28,17,17.00 - 17.59,4,15,55
1992,7,Juli,28,18,18.00 - 18.59,0,12,35
1992,7,Juli,28,19,19.00 - 19.59,0,4,31
1992,7,Juli,28,20,20.00 - 20.59,0,4,15
1992,7,Juli,28,21,21.00 - 21.59,1,1,31
1992,7,Juli,28,22,22.00 - 22.59,0,7,14
1992,7,Juli,28,23,23.00 - 23.59,0,5,12
1992,7,Juli,29,0,00.00 - 00.59,1,4,10
1992,7,Juli,29,1,01.00 - 01.59,0,2,6
1992,7,Juli,29,2,02.00 - 02.59,0,2,3
1992,7,Juli,29,3,03.00 - 03.59,0,4,7
1992,7,Juli,29,4,04.00 - 04.59,1,6,5
1992,7,Juli,29,5,05.00 - 05.59,0,2,0
1992,7,Juli,29,6,06.00 - 06.59,0,6,11
1992,7,Juli,29,7,07.00 - 07.59,0,0,11
1992,7,Juli,29,8,08.00 - 08.59,0,7,10
1992,7,Juli,29,9,09.00 - 09.59,0,8,9
1992,7,Juli,29,10,10.00 - 10.59,1,16,25
1992,7,Juli,29,11,11.00 - 11.59,0,6,21
1992,7,Juli,29,12,12.00 - 12.59,1,18,29
1992,7,Juli,29,13,13.00 - 13.59,0,16,27
1992,7,Juli,29,14,14.00 - 14.59,0,6,27
1992,7,Juli,29,15,15.00 - 15.59,2,2,33
1992,7,Juli,29,16,16.00 - 16.59,2,18,20
1992,7,Juli,29,17,17.00 - 17.59,2,16,52
1992,7,Juli,29,18,18.00 - 18.59,2,16,33
1992,7,Juli,29,19,19.00 - 19.59,4,17,28
1992,7,Juli,29,20,20.00 - 20.59,0,9,22
1992,7,Juli,29,21,21.00 - 21.59,0,3,18
1992,7,Juli,29,22,22.00 - 22.59,1,15,11
1992,7,Juli,29,23,23.00 - 23.59,1,13,7
1992,7,Juli,30,0,00.00 - 00.59,0,4,15
1992,7,Juli,30,1,01.00 - 01.59,2,3,6
1992,7,Juli,30,2,02.00 - 02.59,0,3,4
1992,7,Juli,30,3,03.00 - 03.59,0,1,2
1992,7,Juli,30,4,04.00 - 04.59,1,3,4
1992,7,Juli,30,5,05.00 - 05.59,1,1,6
1992,7,Juli,30,6,06.00 - 06.59,2,6,8
1992,7,Juli,30,7,07.00 - 07.59,1,7,14
1992,7,Juli,30,8,08.00 - 08.59,0,9,18
1992,7,Juli,30,9,09.00 - 09.59,0,2,22
1992,7,Juli,30,10,10.00 - 10.59,0,7,14
1992,7,Juli,30,11,11.00 - 11.59,2,18,23
1992,7,Juli,30,12,12.00 - 12.59,0,9,21
1992,7,Juli,30,13,13.00 - 13.59,1,5,19
1992,7,Juli,30,14,14.00 - 14.59,5,10,31
1992,7,Juli,30,15,15.00 - 15.59,0,8,35
1992,7,Juli,30,16,16.00 - 16.59,0,21,41
1992,7,Juli,30,17,17.00 - 17.59,2,13,44
1992,7,Juli,30,18,18.00 - 18.59,8,21,58
1992,7,Juli,30,19,19.00 - 19.59,0,14,18
1992,7,Juli,30,20,20.00 - 20.59,0,9,14
1992,7,Juli,30,21,21.00 - 21.59,0,4,15
1992,7,Juli,30,22,22.00 - 22.59,1,7,12
1992,7,Juli,30,23,23.00 - 23.59,0,3,8
1992,7,Juli,31,0,00.00 - 00.59,1,0,1
1992,7,Juli,31,1,01.00 - 01.59,0,3,0
1992,7,Juli,31,2,02.00 - 02.59,0,1,3
1992,7,Juli,31,3,03.00 - 03.59,0,2,4
1992,7,Juli,31,4,04.00 - 04.59,0,0,0
1992,7,Juli,31,5,05.00 - 05.59,0,1,6
1992,7,Juli,31,6,06.00 - 06.59,0,0,4
1992,7,Juli,31,7,07.00 - 07.59,0,1,11
1992,7,Juli,31,8,08.00 - 08.59,0,4,10
1992,7,Juli,31,9,09.00 - 09.59,3,9,8
1992,7,Juli,31,10,10.00 - 10.59,1,3,20
1992,7,Juli,31,11,11.00 - 11.59,0,7,8
1992,7,Juli,31,12,12.00 - 12.59,0,9,16
1992,7,Juli,31,13,13.00 - 13.59,0,5,15
1992,7,Juli,31,14,14.00 - 14.59,0,10,25
1992,7,Juli,31,15,15.00 - 15.59,1,7,16
1992,7,Juli,31,16,16.00 - 16.59,1,7,22
1992,7,Juli,31,17,17.00 - 17.59,0,16,25
1992,7,Juli,31,18,18.00 - 18.59,1,7,19
1992,7,Juli,31,19,19.00 - 19.59,1,11,14
1992,7,Juli,31,20,20.00 - 20.59,0,3,14
1992,7,Juli,31,21,21.00 - 21.59,1,2,12
1992,7,Juli,31,22,22.00 - 22.59,2,6,10
1992,7,Juli,31,23,23.00 - 23.59,1,3,6
1992,8,August,31,0,00.00 - 00.59,0,2,6
1992,8,August,31,1,01.00 - 01.59,0,0,2
1992,8,August,31,2,02.00 - 02.59,0,1,2
1992,8,August,31,3,03.00 - 03.59,0,2,5
1992,8,August,31,4,04.00 - 04.59,0,0,2
1992,8,August,31,5,05.00 - 05.59,0,1,4
1992,8,August,31,6,06.00 - 06.59,0,0,1
1992,8,August,31,7,07.00 - 07.59,0,1,2
1992,8,August,31,8,08.00 - 08.59,0,4,5
1992,8,August,31,9,09.00 - 09.59,0,4,4
1992,8,August,31,10,10.00 - 10.59,0,4,6
1992,8,August,31,11,11.00 - 11.59,0,0,11
1992,8,August,31,12,12.00 - 12.59,2,7,10
1992,8,August,31,13,13.00 - 13.59,1,3,9
1992,8,August,31,14,14.00 - 14.59,0,0,11
1992,8,August,31,15,15.00 - 15.59,0,4,12
1992,8,August,31,16,16.00 - 16.59,0,0,13
1992,8,August,31,17,17.00 - 17.59,0,4,11
1992,8,August,31,18,18.00 - 18.59,0,4,10
1992,8,August,31,19,19.00 - 19.59,0,4,3
1992,8,August,31,20,20.00 - 20.59,1,0,8
1992,8,August,31,21,21.00 - 21.59,0,0,4
1992,8,August,31,22,22.00 - 22.59,0,0,3
1992,8,August,31,23,23.00 - 23.59,0,2,15
1992,8,August,32,0,00.00 - 00.59,0,10,8
1992,8,August,32,1,01.00 - 01.59,0,3,12
1992,8,August,32,2,02.00 - 02.59,0,3,9
1992,8,August,32,3,03.00 - 03.59,0,1,3
1992,8,August,32,4,04.00 - 04.59,0,2,2
1992,8,August,32,5,05.00 - 05.59,0,1,4
1992,8,August,32,6,06.00 - 06.59,1,6,10
1992,8,August,32,7,07.00 - 07.59,1,3,10
1992,8,August,32,8,08.00 - 08.59,0,1,12
1992,8,August,32,9,09.00 - 09.59,1,3,16
1992,8,August,32,10,10.00 - 10.59,0,6,23
1992,8,August,32,11,11.00 - 11.59,1,8,22
1992,8,August,32,12,12.00 - 12.59,0,9,22
1992,8,August,32,13,13.00 - 13.59,0,17,37
1992,8,August,32,14,14.00 - 14.59,1,6,17
1992,8,August,32,15,15.00 - 15.59,3,7,27
1992,8,August,32,16,16.00 - 16.59,1,11,24
1992,8,August,32,17,17.00 - 17.59,0,12,36
1992,8,August,32,18,18.00 - 18.59,2,20,31
1992,8,August,32,19,19.00 - 19.59,0,8,21
1992,8,August,32,20,20.00 - 20.59,2,3,17
1992,8,August,32,21,21.00 - 21.59,1,7,9
1992,8,August,32,22,22.00 - 22.59,1,8,10
1992,8,August,32,23,23.00 - 23.59,0,8,18
1992,8,August,33,0,00.00 - 00.59,1,8,12
1992,8,August,33,1,01.00 - 01.59,0,6,4
1992,8,August,33,2,02.00 - 02.59,2,4,5
1992,8,August,33,3,03.00 - 03.59,0,0,5
1992,8,August,33,4,04.00 - 04.59,0,1,3
1992,8,August,33,5,05.00 - 05.59,0,2,3
1992,8,August,33,6,06.00 - 06.59,0,8,12
1992,8,August,33,7,07.00 - 07.59,0,3,13
1992,8,August,33,8,08.00 - 08.59,0,3,11
1992,8,August,33,9,09.00 - 09.59,0,5,17
1992,8,August,33,10,10.00 - 10.59,0,4,24
1992,8,August,33,11,11.00 - 11.59,0,8,36
1992,8,August,33,12,12.00 - 12.59,0,11,28
1992,8,August,33,13,13.00 - 13.59,0,9,37
1992,8,August,33,14,14.00 - 14.59,0,8,26
1992,8,August,33,15,15.00 - 15.59,0,8,20
1992,8,August,33,16,16.00 - 16.59,0,17,41
1992,8,August,33,17,17.00 - 17.59,0,12,51
1992,8,August,33,18,18.00 - 18.59,0,17,34
1992,8,August,33,19,19.00 - 19.59,1,11,29
1992,8,August,33,20,20.00 - 20.59,1,6,14
1992,8,August,33,21,21.00 - 21.59,1,5,14
1992,8,August,33,22,22.00 - 22.59,3,5,10
1992,8,August,33,23,23.00 - 23.59,2,1,9
1992,8,August,34,0,00.00 - 00.59,2,2,5
1992,8,August,34,1,01.00 - 01.59,1,1,5
1992,8,August,34,2,02.00 - 02.59,0,2,6
1992,8,August,34,3,03.00 - 03.59,1,3,11
1992,8,August,34,4,04.00 - 04.59,0,2,3
1992,8,August,34,5,05.00 - 05.59,1,2,8
1992,8,August,34,6,06.00 - 06.59,0,6,17
1992,8,August,34,7,07.00 - 07.59,0,9,18
1992,8,August,34,8,08.00 - 08.59,0,7,11
1992,8,August,34,9,09.00 - 09.59,0,8,16
1992,8,August,34,10,10.00 - 10.59,0,4,23
1992,8,August,34,11,11.00 - 11.59,0,9,23
1992,8,August,34,12,12.00 - 12.59,0,5,21
1992,8,August,34,13,13.00 - 13.59,1,10,26
1992,8,August,34,14,14.00 - 14.59,1,4,29
